,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN
4FGL J0015.2+3537,-0.44896823,-0.41815612,0.90837514,-11.947059,-12.524935,0.76129544,2.1867397,-0.0483851432800293,0.7612774968147278,1.1678655,bll,0.8720807262164258,0.8742205866169501,0.0010047846889952154,0.0007274451049210042,0.0018193528437399097,0.002943647427530035,0.12369096513389352,0.12025916636269265,0.0014041711169453838,0.0018491544879061655
4FGL J0015.6+5551,-0.11592645,-0.46774617,0.88386285,-11.396126,-12.317939,1.1360799,1.9153936,-0.0133235398679971,0.3005343079566955,1.077461,bll,0.9806149481640053,0.9757444699418986,4.6955280487395836e-05,0.0003450146701506579,0.008839309171809653,0.008830316650891271,0.009496642536022112,0.014730282387529174,0.0010021448476756855,0.0003499163495304321
4FGL J0015.9+2440,-0.60862184,-0.3869358,0.9221066,-11.567193,-12.437672,1.0294659,2.1638944,-0.0109394183382391,0.2332501113414764,1.1756008,bll,0.9609860259877627,0.9374624033189283,0.0012033509476714476,0.0005005545818919638,0.004288610245658377,0.002704126144275026,0.0334007638617398,0.05863820542291702,0.00012124895716771629,0.0006947105319878001
4FGL J0016.2-0016,-0.88173765,-0.24212971,0.9702439,-11.089361,-12.237883,1.3181357,2.9408674,0.1861037164926529,4.277735710144043,2.0057538,fsrq,0.07309617432481944,0.026497088617845867,0.0014285714285714286,0.001127785428452937,0.0014285714285714286,0.001112360152490728,0.9196588263845011,0.9638343719932454,0.004387856433536673,0.007428393807965166
4FGL J0016.5+1702,-0.70747465,-0.35994452,0.9329737,-11.598601,-12.338511,0.71720237,2.8267643,0.1412318497896194,1.2302916049957275,1.409567,fsrq,0.03602749080055886,0.03222200921725754,0.0,0.0010474903959123546,0.0,0.00046099269154018137,0.9586951265536375,0.9616821946977573,0.005277382645803699,0.004587312997532609
4FGL J0017.0-0649,-0.9279834,-0.16438839,0.9863957,-11.261666,-12.351645,1.2386738,2.2049067,0.0529667809605598,1.3926664590835571,1.6052401,bcu,0.8346964193019754,0.8039800906501294,0.0001253447169924665,0.0008554921204112704,0.0010829782082194229,0.0021292546278522608,0.16225934638565956,0.19183862653551764,0.001835911387153218,0.0011965360660892296
4FGL J0017.1-4605,-0.9388854,0.7703867,-0.6375769,-11.632361,-12.474842,0.85240287,2.952698,0.0319392718374729,0.3845075964927673,0.9108522,unas,0.2337203306835267,0.09691452528417438,0.002456140350877193,0.007191361611998025,0.0017543859649122807,0.022675887210533624,0.7189485851959154,0.7465739641137106,0.043120557804768346,0.1266442617795832
4FGL J0017.4+6506,0.04317,-0.4904012,0.8714968,-11.549796,-12.096905,0.6851907,1.6804485,0.1140022277832031,1.0488886833190918,1.2856092,unas,0.7116383208729746,0.8965395062463445,0.023197641426291687,0.001407622451847661,0.058987283537385395,0.002390482238393075,0.16559348847998442,0.0977952397103955,0.04058326568336376,0.0018671493530190344
4FGL J0017.5-0514,-0.91822404,-0.19440304,0.98092175,-11.002908,-12.148089,1.3783861,2.5976562,0.114792451262474,3.520575046539306,2.4439962,fsrq,0.02984433962264151,0.017474083540580224,0.0,0.0001881301979758423,0.0,0.00013785509146617552,0.9701320754716982,0.9811379752916045,2.3584905660377357e-05,0.0010619558783731015
4FGL J0017.8+1455,-0.7333483,-0.35780182,0.93379754,-11.547215,-12.410135,0.9623333,2.0996745,0.0843956470489502,1.0698113441467283,1.0967305,bll,0.8302341455314431,0.8314099463482021,0.0038353468763969805,0.0020600169699023087,0.00014404401765705842,0.003926461506098135,0.16192258682180147,0.1595456876239242,0.0038638767527011757,0.0030578875518733895
4FGL J0018.4+2946,-0.53800994,-0.41375872,0.91038656,-11.467436,-12.357724,1.1625948,1.3551769,0.0821197777986526,1.6199198961257937,1.0634899,bll,0.9895477266078231,0.9841795629847057,0.00013555882757509678,0.0003186170126861334,8.775668993651913e-05,0.0046670438059558525,0.009201570299750548,0.01063247426036011,0.00102738757491481,0.0002023019362922425
4FGL J0018.8+5112,-0.19654365,-0.46545628,0.88507086,-11.756634,-12.351475,0.6182131,2.3648272,0.0316373668611049,0.3915881216526031,0.99980074,unas,0.5599725829665853,0.5697818550275908,0.0032348507437894992,0.0042152924568487566,0.019314185824467735,0.007305869060247327,0.3962621772683198,0.40150517294280924,0.0212162031968376,0.017191810512503798
4FGL J0018.8+2611,-0.5893283,-0.4048702,0.9143742,-11.68504,-12.311465,0.7550281,3.080904,0.3057743310928345,2.0744073390960693,1.445452,fsrq,0.03395886165116934,0.02415889735360431,0.0015384615384615385,0.002460196415903979,0.0,0.0007409813309922965,0.9414257537334461,0.9625536960158692,0.02307692307692308,0.010086228883630385
4FGL J0019.2-5640,-0.8650725,0.6658923,-0.7460479,-11.512858,-12.506673,1.1254536,2.2237158,0.0312224514782428,0.6868991851806641,2.0377119,bcu,0.5518236409908394,0.40289608616731565,1.0121457489878544e-05,0.0006286917542028804,0.00035087719298245617,0.002703843676680827,0.44569484167066387,0.5881452680727288,0.0021205186880244088,0.005626110329071673
4FGL J0019.3-8152,-0.57589155,0.563733,-0.8259571,-11.151442,-12.321083,1.3496906,2.0720017,0.0085023567080497,0.3009806871414184,1.4342023,bll,0.9621524967229976,0.9202921956416015,8.892794147739633e-05,0.0011614773865224342,0.002812215593499734,0.04579104294622383,0.03374182514657779,0.029300514878817307,0.0012045345954473743,0.0034547691468348753
4FGL J0019.6+7327,0.1861207,-0.5095344,0.86045027,-10.878458,-11.814597,1.3021504,2.578035,0.1037819683551788,3.1066575050354004,2.6323888,fsrq,0.08769230769230771,0.0114590172471416,0.0,0.00012418845170729333,0.007692307692307693,4.935278440028545e-05,0.8938461538461537,0.9874359136577155,0.01076923076923077,0.0009315278590353619
4FGL J0019.6+2022,-0.66751856,-0.38913703,0.9211799,-11.404326,-12.392154,1.1323898,2.1113777,0.0390250235795974,0.7856966853141785,1.2231578,bll,0.9698679775030947,0.9196599721911726,0.001185321226392655,0.0007708300903663729,6.108145051622469e-05,0.002226868829988373,0.02775142869270214,0.07652650446894255,0.001134191127294018,0.0008158244195301231
4FGL J0020.3+6919,0.11539966,-0.5027072,0.8644568,-11.407564,-11.981791,0.6005318,2.556126,0.1787149012088775,1.7455050945281982,0.3277419,bcu,0.2892723098639614,0.1473009017420231,0.06736842105263162,0.07860740408243484,0.07807017543859651,0.2518558479047799,0.3760493275629392,0.1846883569228215,0.1892397660818713,0.3375474893479406
4FGL J0021.0+0322,-0.8537606,-0.31294906,0.9497699,-11.737765,-12.462704,0.8882485,1.3519516,0.1376032084226608,1.3471441268920898,1.3952545,bll,0.9598514419184468,0.967906831885321,0.00012079183456941831,0.0006247671680326538,0.0030759569601543297,0.0011767425425994722,0.03518075727846072,0.030028233919897625,0.0017710520083688505,0.000263424484149361
4FGL J0021.5-2552,-0.99296486,0.74400723,0.6681716,-11.15684,-12.254824,1.4493262,2.0423894,0.054977711290121,1.9948770999908447,1.5338892,bll,0.9463523866071716,0.9603123687691579,0.0010134015628108484,0.0006033295852692017,0.0010110171961284805,0.00828775249887129,0.050512795867866445,0.03008737291218109,0.0011103987660225144,0.000709176234520474
4FGL J0021.6-0855,-0.94249475,-0.18056248,0.98356354,-11.735855,-12.455372,0.78400373,1.7395182,0.2712872326374054,1.651919722557068,1.2459022,bll,0.7414958736335645,0.7358564942342415,0.010143275752587494,0.009148355412000068,0.0026039876105966994,0.0032244307624688887,0.21781387943781064,0.2461693961206705,0.02794298356544077,0.005601323470619157
4FGL J0021.9-5140,-0.9050899,0.69089675,-0.7229535,-11.170325,-12.35862,1.4287441,1.9292588,0.0389259532094001,1.4872936010360718,1.471887,bll,0.9686934215036493,0.9627667084780734,0.0011653816373684502,0.0005843963380191975,0.00678460345256256,0.02163111250218548,0.023349030775562482,0.013830034153321971,7.562630856977835e-06,0.0011877485283998716
4FGL J0022.0+0006,-0.8817827,-0.2958254,0.95524204,-11.773146,-12.431249,0.9200571,1.8764426,-0.0500935018062591,0.8997361063957214,1.0883803,bll,0.9057263795317897,0.9689821498681341,7.52968797116641e-06,0.00036058442399514504,0.004901743203206245,0.003423206532999996,0.08912160775774775,0.026920631904998493,0.00024273981928531345,0.0003134272698723891
4FGL J0022.0-5921,-0.84227496,0.6410427,-0.76750517,-11.421867,-12.2857895,1.0422895,2.5012417,0.0115843685343861,0.2533260583877563,1.2425872,unas,0.5273971383708737,0.3958568011990853,0.0014525113838614984,0.0030922055644677657,0.0021513603725462492,0.01998037068166982,0.45677774832872164,0.5331299156128732,0.012221241543996965,0.04794070694190404
4FGL J0022.1-1854,-0.98285294,0.13774432,0.99046785,-11.118884,-12.195578,1.4716928,1.7388089,0.0869161337614059,3.080882787704468,1.2329904,bll,0.9626995912455131,0.9483401747431689,0.0012967691746676735,0.0025786400334738375,0.0012856180120069463,0.021995733239400003,0.03345834616661067,0.02563248815092286,0.0012596754012017867,0.0014529638330344741
4FGL J0022.5+0608,-0.82914597,-0.34221882,0.93962026,-10.651118,-12.043931,1.7539331,2.0988762,0.0506362058222293,3.573035717010498,2.33954,bll,0.7535684025684888,0.8523145946530725,0.0026666666666666666,0.0005279535498563407,0.004,0.0017106684697954918,0.2381649307648446,0.14508646716754572,0.0016,0.0003603161597300575
4FGL J0023.2+8412,0.36457667,-0.532446,0.846464,-11.799802,-12.426307,0.6524877,2.082001,0.360101968050003,1.649373173713684,1.0286506,unas,0.5155134121957671,0.4073742264274468,0.040016656954806884,0.03211388962331522,0.01270073421446437,0.007415696936011581,0.30603330706189935,0.5129747726120477,0.12573588957306228,0.040121414401178966
4FGL J0023.4+0920,-0.79754746,-0.36520478,0.9309272,-11.106374,-12.257349,1.447622,1.8989497,0.4132148027420044,8.213181495666504,0.9111185,msp,0.015,0.011782638715521017,0.7672240259740261,0.8331601033142458,0.0008333333333333334,0.03760189208142829,0.006666666666666667,0.006102927182668697,0.21027597402597406,0.11135243870613616
4FGL J0023.6-4209,-0.960941,0.78639525,-0.61772364,-11.944854,-12.582533,0.707455,2.1875849,-0.0347646474838256,0.4758935570716858,1.3489277,unas,0.7855444867158847,0.7178534860832705,0.00044283839063821804,0.0014699718716412037,0.011310125470863044,0.005673166261096028,0.1991262636047363,0.2638720292222026,0.0035762858178777814,0.011131346561789606
4FGL J0023.7-6820,-0.7499052,0.5988742,-0.8008431,-11.318535,-12.409578,1.1763494,3.0212336,0.1335050165653228,2.516340732574463,1.6222309,fsrq,0.07322173783141989,0.020277222627898047,0.0,0.0016670892403969884,0.0,0.001539906403144969,0.91727509575218,0.9454000241885969,0.009503166416400078,0.031115757539963207
4FGL J0023.7+4457,-0.3031238,-0.46645558,0.8845446,-11.116658,-12.2371,1.384012,2.422619,0.1244727745652198,3.618772268295288,2.0738838,fsrq,0.03806965255659982,0.08644495637959196,0.0,0.0006972013014126761,0.0,0.000817568794115826,0.9619303474434002,0.9100185541245486,0.0,0.0020217194003308092
4FGL J0023.9+1603,-0.7229084,-0.3962662,0.91813564,-11.562084,-12.414894,0.9579858,1.8129401,0.119385577738285,1.50731098651886,1.0354564,bll,0.9338542635559429,0.9190407143726118,7.27190741695359e-05,0.0017837578051307734,0.00031979641270998344,0.0034291421665781636,0.06402984098973429,0.07439447208599916,0.0017233799674431917,0.0013519135696799037
4FGL J0024.0-7204,-0.7057612,0.5863997,-0.8100219,-10.567464,-12.178328,1.9938451,1.755037,0.3573349416255951,22.33634376525879,0.862683,glc,0.0052173913043478265,0.001509526237032367,0.8568665667166419,0.5781644843881864,0.0034782608695652175,0.036141410411078885,0.0,0.0009296608926580756,0.1344377811094453,0.38325491807104445
4FGL J0024.1+2402,-0.6213286,-0.42221722,0.9064947,-11.67491,-12.4678955,0.92502743,2.1713462,0.0003551111149135,0.1102923303842544,1.3520103,unas,0.9315917671439167,0.888921785866268,0.00044324311634119786,0.0005541764708746436,7.28079076485462e-05,0.0016618591452251328,0.06777373131565098,0.10796677853573632,0.00011845051644244746,0.0008953999818960751
4FGL J0024.1+7909,0.28159565,-0.5239843,0.8517279,-11.811597,-12.485518,0.83066106,1.834166,0.0688218995928764,0.6877975463867188,1.109424,unas,0.9703254771056398,0.9478992207350305,0.002180485915852965,0.0008447237140178392,0.000562966609019361,0.002418682018066213,0.026439216757711683,0.047915113801929095,0.0004918536117763424,0.0009222597309567396
4FGL J0024.4+4647,-0.2726826,-0.47167015,0.8817751,-11.635813,-12.306517,0.6939623,2.7331781,-0.0444088317453861,0.5947075486183167,1.5020002,bcu,0.20558780918426225,0.08226418532378281,0.0,0.0004890012187006175,0.0007017543859649123,0.0008097336227551687,0.7208627123899436,0.9116737938034136,0.07284772403982932,0.004763286031347633
4FGL J0024.5-0810,-0.9397618,-0.22698751,0.9738977,-11.845827,-12.3628645,0.67716265,2.8152196,0.4806682467460632,2.8026914596557617,1.6919341,bcu,0.08690200343626361,0.02176775674657262,0.002105263157894737,0.003685037521924819,0.0007017543859649123,0.0008128615257891703,0.8741255405976045,0.9620999732784232,0.036165438422272184,0.011634370927289986
4FGL J0024.7+0349,-0.85152763,-0.3449313,0.93862796,-11.698072,-12.383405,0.768816,2.436157,0.0710338577628135,0.8213346600532532,2.0226007,fsrq,0.07541594356503549,0.04377390123644123,0.0,0.0002485823710178204,0.0,0.00022180396531224173,0.9170671645430727,0.9542999785690601,0.007516891891891893,0.0014557338581686428
4FGL J0025.0-2320,-0.9924123,0.43942067,0.8982814,-11.946928,-12.461618,0.61151445,2.361358,-0.0220367424190044,0.2256038635969162,1.2284276,unas,0.45969297316139074,0.5867805944986969,4.678362573099415e-06,0.0018441984646006735,0.002813434484583159,0.0029600479177832578,0.535002775174901,0.40276187439343797,0.002486138816552064,0.005653284725481405
4FGL J0025.2-2231,-0.99140954,0.35517472,0.9347999,-11.877663,-12.427724,0.6851055,2.4282749,-0.0381706058979034,0.5494652986526489,1.1343652,fsrq,0.4308313743947112,0.6207727996324001,2.678062678062678e-05,0.0023711352183181204,0.002319088319088319,0.0048773851320554305,0.5575008193374825,0.363706401707596,0.009321937321937321,0.008272278309630317
4FGL J0025.3+6408,0.024813384,-0.5014142,0.8652074,-10.95899,-11.97331,1.1975253,2.1665869,0.020799770951271,0.6808957457542419,0.81384075,snr,0.5794321211693144,0.8633471123772891,0.01333333333333333,0.0023655125149147087,0.19001518015480398,0.05831774839951193,0.12048984469052454,0.0676353064206218,0.09672952065202377,0.008334320287662463
4FGL J0025.4-4838,-0.92658,0.6995458,-0.71458775,-11.586693,-12.341095,0.90250933,2.5613868,-0.0660534799098968,1.4734902381896973,1.3695971,unas,0.39913920690735044,0.3590263208823137,0.001053960659223817,0.0025172228419909496,0.00035087719298245617,0.010975001477587983,0.5597817697767842,0.5842332673580234,0.03967418546365917,0.04324818744008401
4FGL J0025.5-5936,-0.8407352,0.6291543,-0.7772804,-11.651004,-12.286785,0.772533,2.5376365,0.048023086041212,0.5228453874588013,1.2101867,unas,0.42140973118479097,0.18841676281418687,0.001458199847444699,0.003582709944508616,0.0017749648382559776,0.005852956353887627,0.5596429209969891,0.7438040755271939,0.0157141831325193,0.05834349536022289
4FGL J0025.7-4801,-0.93052316,0.70369,-0.71050715,-11.673395,-12.350298,1.1216066,1.7419221,0.2441667020320892,2.2539215087890625,1.986489,bcu,0.5610395000357521,0.6531103266819983,0.023543727740403652,0.0029593120597967695,0.003345774576181942,0.0025022745392562344,0.3804588018355513,0.3308436085764795,0.03161219581211094,0.01058447814246926
4FGL J0026.1-0732,-0.9367797,-0.25479782,0.96699435,-11.724102,-12.44961,0.9033495,1.5901783,0.0883815586566925,1.0365352630615234,1.1041862,unas,0.9440663880293303,0.9645231468017087,6.0908172214904846e-05,0.0006425799544985556,0.0003318086858758685,0.002341662345862604,0.055211857535434825,0.03206675606281825,0.00032903757714413914,0.00042585483511210347
4FGL J0026.2+3926,-0.3934699,-0.4640174,0.8858261,-11.710456,-12.383177,0.6582788,2.6091595,0.0480161197483539,0.5416178107261658,1.2335517,unas,0.22515158886719197,0.20561412406305446,0.0010710987996306557,0.0018076446030394762,0.0014035087719298247,0.002031408868865447,0.7537606925384411,0.7800566439478448,0.018613111022806317,0.010490178517195622
4FGL J0026.6-4600,-0.94253314,0.7183674,-0.6956639,-11.606556,-12.503269,1.0870912,2.0120661,-0.0088392421603202,0.1898690313100814,1.3283701,bll,0.9713810724646172,0.9434177437798652,7.544322897019992e-06,0.0010965659443188897,0.0023895143338501863,0.017625889037187648,0.02433728779445643,0.035585147763721375,0.0018845810841790255,0.002274653474906796
4FGL J0028.1+7505,0.2129198,-0.5210638,0.8535177,-11.656338,-12.408464,1.026034,1.3760037,0.2977376282215118,3.223150491714477,1.1288178,bcu,0.630656485902303,0.860413672867758,0.09979092674931905,0.02425773866479428,0.006359004252979767,0.011332929683890996,0.21970958077895816,0.09869327221108319,0.04348400231643995,0.005302386572473599
4FGL J0028.5+2001,-0.67595905,-0.43231162,0.9017243,-10.504236,-12.0618305,1.8429054,2.1863248,0.1080799400806427,8.528742790222168,3.764443,fsrq,0.1846153846153846,0.0429785941130555,0.004615384615384615,0.00026141256664021683,0.004615384615384615,0.0003259142033509128,0.803076923076923,0.9559625816732608,0.003076923076923077,0.0004714974436927982
4FGL J0028.8-0112,-0.89504844,-0.34528688,0.9384972,-11.96718,-12.436029,0.6509778,2.252411,-0.0242337118834257,0.2713896930217743,1.219156,bll,0.6223428689572318,0.7578318663578972,0.001540517116856854,0.001223940622428718,0.002883597883597884,0.002263684188741202,0.36456540406458154,0.23526639606269523,0.008667611977732045,0.003414112768237659
4FGL J0028.9+3553,-0.45021695,-0.46671602,0.8844072,-11.536671,-12.411019,0.970159,2.1697397,0.0268891807645559,0.4958780407905578,1.2438151,bll,0.9529318141030754,0.8705998938859725,4.914373680017943e-05,0.0007430294494189042,4.897058300871886e-05,0.0020945521853003154,0.04525659081445632,0.12531768267022425,0.0017134807626592997,0.0012448418090839797
4FGL J0029.0-7044,-0.7226083,0.5821902,-0.81305265,-11.306637,-12.408025,1.2581035,2.2977948,0.0045920442789793,0.1194405257701873,1.7706463,bll,0.3809870601432685,0.66078610637741,0.0014285714285714286,0.0005742375508149249,0.0,0.006351694072001605,0.6132665045594488,0.32647461051942156,0.004317863868711326,0.005813351480352042
